PB_ID,b,h
029201,1630734555,49.75
029201,1630738128,49.75
029201,1630741690,49.75
029201,1630745262,49.75
029201,1630748824,49.75
029201,1630752397,49.75
029201,1630755960,49.5
029201,1630759532,49.5
029201,1630763095,49.25
029201,1630766668,49.25
029201,1630770231,49.25
029201,1630773804,49.5
029201,1630777366,49.75
029201,1630780939,49.5
029201,1630784501,49.75
029201,1630788074,49.5
029201,1630791637,49.5
029201,1630795210,49.75
029201,1630798773,49.75
029201,1630802346,49.75
029201,1630805909,49.75
029201,1630809481,49.75
029201,1630813044,50
029201,1630816617,50
029201,1630820179,50
029201,1630823751,49.75
029201,1630827314,49.75
029201,1630830886,50
029201,1630834448,49.75
029201,1630838020,49.75
029201,1630841582,49.75
029201,1630845154,49.75
029201,1630848716,49.25
029201,1630852288,49.5
029201,1630855852,49.75
029201,1630859421,49.25
029201,1630862982,49.5
029201,1630866554,49.5
029201,1630870115,49.25
029201,1630873688,49.25
029201,1630877250,49.75
029201,1630880822,49.75
029201,1630884385,49.75
029201,1630887957,50
029201,1630891520,49.5
029201,1630895092,50
029201,1630898655,50
029201,1630902228,50.25
029201,1630905790,50
029201,1630909362,49.75
029201,1630912923,50
029201,1630916495,49.75
029201,1630920056,49.75
029201,1630923628,50
029201,1630927189,49.75
029201,1630930761,49.75
029201,1630934323,49.25
029201,1630937895,49.5
029201,1630941457,49.25
029201,1630945028,49.25
029201,1630948590,49.25
029201,1630952161,49
029201,1630955724,49
029201,1630959296,49.25
029201,1630962859,49.25
029201,1630966431,49.25
029201,1630969994,49.5
029201,1630973566,49.5
029201,1630977129,49.75
029201,1630980702,49.75
029201,1630984264,50
029201,1630987837,49.75
029201,1630991399,49.75
029201,1630994971,50
029201,1630998533,49.75
029201,1631002105,49.75
029201,1631005668,49.5
029201,1631009239,49.75
029201,1631012802,49.25
029201,1631016374,49.5
029201,1631019937,49.25
029201,1631023509,49.25
029201,1631027073,49.25
029201,1631030646,49.5
029201,1631034209,49.75
029201,1631037782,49.75
029201,1631041345,49.75
029201,1631044918,49.75
029201,1631048482,49.75
029201,1631052055,50
029201,1631055619,49.75
029201,1631059193,49.75
029201,1631062757,49.75
029201,1631066331,49.75
029201,1631069894,49.75
029201,1631073467,49.75
029201,1631077030,50
029201,1631080604,49.75
029201,1631084166,49.75
029201,1631087739,49.75
029201,1631091302,49.75
029201,1631094875,49.5
029201,1631098438,49.5
029201,1631102011,49.25
029201,1631105573,49.25
029201,1631109146,49.25
029201,1631112709,49
029201,1631116282,49.25
029201,1631119845,49
029201,1631123418,49
029201,1631126981,49.25
029201,1631130554,49.25
029201,1631134117,49.5
029201,1631137690,49.5
029201,1631141253,49.5
029201,1631144825,49.25
029201,1631148389,49.25
029201,1631151961,49.25
029201,1631155524,49.5
029201,1631159097,49.25
029201,1631162660,49.25
029201,1631166232,49.25
029201,1631169795,49
029201,1631173367,49.25
029201,1631176929,49
029201,1631180501,49
029201,1631184063,49
029201,1631187635,49
029201,1631191198,49
029201,1631194771,48.75
029201,1631198333,49
029201,1631201906,48.75
029201,1631205469,49
029201,1631209041,48.75
029201,1631212603,48.75
029201,1631216176,49
029201,1631219740,49.25
029201,1631223313,49
029201,1631226876,49
029201,1631230449,49.25
029201,1631234012,49.5
029201,1631237585,49.5
029201,1631241148,49.25
029201,1631244721,49.25
029201,1631248284,49.25
029201,1631251857,49.25
029201,1631255419,49.5
029201,1631258992,49.25
029201,1631262555,49.5
029201,1631266129,49.25
029201,1631269694,49.25
029201,1631273268,49.25
029201,1631276868,49.5
029201,1631280406,49.25
029201,1631283969,49
029201,1631287541,49.25
029201,1631291103,49.25
029201,1631294676,49.25
029201,1631298238,49
029201,1631301810,49.25
029201,1631305373,49.5
029201,1631308946,49.25
029201,1631312508,49.5
029201,1631316081,49.25
029201,1631319644,49.25
029201,1631323216,49.25
029201,1631326779,49.25
029201,1631330351,49.25
029201,1631333913,49
029201,1631337484,49
029201,1631341084,49
029201,1631344619,49
029201,1631348181,48.75
029201,1631351754,49
029201,1631355316,48.75
029201,1631358888,48.5
029201,1631362450,48.75
029201,1631366022,48.75
029201,1631369585,48.5
029201,1631373157,48.5
029201,1631376719,48.5
029201,1631380292,48.5
029201,1631383854,48.5
029201,1631387427,48.5
029201,1631390989,48.5
029201,1631394561,48.5
029201,1631398123,48.25
029201,1631401696,48.5
029201,1631405258,48.5
029201,1631408830,48.5
029201,1631412393,48.5
029201,1631415965,48.5
029201,1631419527,48.5
029201,1631423098,48.25
029201,1631426660,48.25
029201,1631430232,48.25
029201,1631433794,48.25
029201,1631437394,48
029201,1631440927,48
029201,1631444499,48
029201,1631448061,47.75
029201,1631451632,47.75
029201,1631455193,47.75
029201,1631458765,47.75
029201,1631462326,47.5
029201,1631465897,47.5
029201,1631469458,47.25
029201,1631473030,47.5
029201,1631476591,47.25
029201,1631480164,47.25
029201,1631483726,47.5
029201,1631487297,47.75
029201,1631490859,47.5
029201,1631494430,47.75
029201,1631497992,47.75
029201,1631501564,47.75
029201,1631505125,47.5
029201,1631508696,47.5
029201,1631512257,47.25
029201,1631515829,47.25
029201,1631519390,47.25
029201,1631522961,47.25
029201,1631526522,47.25
029201,1631530092,47
029201,1631533653,47
029201,1631537223,47
029201,1631540783,47
029201,1631544354,46.75
029201,1631547914,46.75
029201,1631551485,46.75
029201,1631555046,47
029201,1631558618,47.25
029201,1631562180,47
029201,1631565752,46.75
029201,1631569314,47.25
029201,1631572885,47
029201,1631576447,47.25
029201,1631580019,47.25
029201,1631583581,47.25
029201,1631587153,47
029201,1631590714,47.25
029201,1631594285,47
029201,1631601447,46.75
029201,1631604978,47
029201,1631608549,46.75
029201,1631612110,47
029201,1631615681,47
029201,1631619242,46.75
029201,1631622812,47
029201,1631626374,46.75
029201,1631629945,47
029201,1631633506,47
029201,1631637077,47
029201,1631640638,47
029201,1631644209,46.75
029201,1631647771,47
029201,1631651342,47
029201,1631654904,47
029201,1631658476,47
029201,1631662037,47
029201,1631665608,47
029201,1631669170,47.25
029201,1631672741,47
029201,1631676302,47.25
029201,1631679874,47.25
029201,1631683436,47.25
029201,1631687008,47.25
029201,1631690569,47
029201,1631694141,47.25
029201,1631697703,47.25
029201,1631701275,47.25
029201,1631704836,47.25
029201,1631708407,47.25
029201,1631711968,47.25
029201,1631715539,47.25
029201,1631719100,47.25
029201,1631722672,47.25
029201,1631726234,47.25
029201,1631729807,47.25
029201,1631733370,47.25
029201,1631736942,47.5
029201,1631740504,47.75
029201,1631744076,47.75
029201,1631747638,47.75
029201,1631751209,47.75
029201,1631754770,47.75
029201,1631758342,47.75
029201,1631761903,47.75
029201,1631765475,47.75
029201,1631769036,47.75
029201,1631772608,48
029201,1631776171,47.75
029201,1631779743,47.75
029201,1631783305,47.75
029201,1631786878,47.75
029201,1631790439,47.75
029201,1631794011,47.75
029201,1631797572,47.5
029201,1631801143,47.25
029201,1631804704,47.25
029201,1631808274,47
029201,1631811834,47
029201,1631815405,47
029201,1631818964,47
029201,1631822534,47
029201,1631826095,47
029201,1631829666,47.25
029201,1631833227,47.25
029201,1631836798,47.25
029201,1631840359,47.25
029201,1631843930,47.25
029201,1631847491,47.5
029201,1631851061,47.5
029201,1631854622,47.5
029201,1631858193,47.5
029201,1631861754,47.75
029201,1631865354,47.5
029201,1631868885,47.5
029201,1631872456,47.25
029201,1631876016,47.5
029201,1631879587,47.5
029201,1631883148,47.25
029201,1631886719,47
029201,1631890279,47.25
029201,1631893850,47
029201,1631897410,47
029201,1631900980,47.25
029201,1631904541,46.75
029201,1631908111,46.75
029201,1631911671,47.25
029201,1631915243,46.75
029201,1631918804,46.75
029201,1631922375,47
029201,1631925936,47
029201,1631929506,47
029201,1631933067,47.25
029201,1631936638,47
029201,1631940199,47
029201,1631943770,47
029201,1631947331,46.75
029201,1631950903,46.75
029201,1631954465,46.5
029201,1631958036,46.5
029201,1631961596,46.25
029201,1631965167,46.5
029201,1631968728,46.5
029201,1631972299,46
029201,1631975860,46.25
029201,1631979431,46
029201,1631982992,46
029201,1631986562,45.75
029201,1631990122,46
029201,1631993693,46
029201,1631997254,46
029201,1632000825,46
029201,1632004386,46
029201,1632007956,45.75
029201,1632011517,46
029201,1632015088,45.75
029201,1632018648,46
029201,1632022219,45.75
029201,1632025779,46
029201,1632029349,46
029201,1632032909,45.75
029201,1632040079,45.75
029201,1632043610,45.75
029201,1632047170,45.5
029201,1632050740,45.5
029201,1632054301,45.5
029201,1632057871,45.25
029201,1632061431,45.25
029201,1632065001,45.25
029201,1632068561,45.5
029201,1632072130,45.25
029201,1632075690,45.25
029201,1632082860,45.25
029201,1632086389,45.25
029201,1632089949,45.25
029201,1632093519,45
029202,1628728056,25.25
029202,1628731610,24.75
029202,1628735174,24.5
029202,1628738728,24.25
029202,1628742292,23.75
029202,1628745846,23.75
029202,1628749410,24
029202,1628752964,24.5
029202,1628756528,25.25
029202,1628760084,25.75
029202,1628763648,27
029202,1628767204,30.25
029202,1628770770,28.5
029202,1628774326,28.5
029202,1628777892,28.5
029202,1628781447,28.5
029202,1628785013,28.5
029202,1628788569,28.25
029202,1628792134,28
029202,1628795689,27.75
029202,1628799254,26.5
029202,1628802808,27
029202,1628806372,26.75
029202,1628809927,26.25
029202,1628813491,26
029202,1628817046,25.75
029202,1628820611,26
029202,1628824165,25.5
029202,1628827729,25.25
029202,1628831284,25.25
029202,1628834848,25.5
029202,1628838403,25.75
029202,1628841967,26
029202,1628845521,27
029202,1628849085,27.75
029202,1628852640,30.5
029202,1628856206,30.25
029202,1628859762,29.5
029202,1628863327,29.25
029202,1628927343,42.5
029202,1628930934,43
029202,1628934496,43
029202,1628938049,43.25
029202,1628941612,43.25
029202,1628945164,43
029202,1628948727,43.25
029202,1628952280,43.25
029202,1628955843,43.25
029202,1628959396,43.25
029202,1628962960,43.25
029202,1628966513,43.25
029202,1628970076,43.25
029202,1628973629,43.25
029202,1628977193,43.25
029202,1628980746,43.5
029202,1628984310,43.25
029202,1628991464,43.5
029202,1628994982,43.5
029202,1628998547,43.5
029202,1629002101,43.5
029202,1629005665,43.5
029202,1629009220,43.5
029202,1629012784,43.5
029202,1629016339,43.5
029202,1629019903,43.5
029202,1629023458,43.5
029202,1629027022,43.25
029202,1629030577,43.25
029202,1629037696,43.25
029202,1629041260,43.5
029202,1629044815,43.25
029202,1629048379,43.5
029202,1629051933,43.25
029202,1629055496,43.25
029202,1629059050,43.25
029202,1629062614,43.25
029202,1629066168,43.25
029202,1629069732,43.25
029202,1629073286,43.5
029202,1629076851,43.5
029202,1629080405,43.25
029202,1629083970,43.5
029202,1629087524,43.5
029202,1629091088,43.5
029202,1629094643,43.5
029202,1629098207,43.75
029202,1629101762,43.75
029202,1629105326,43.75
029202,1629108880,43.75
029202,1629112444,43.75
029202,1629119598,43.75
029202,1629123118,44
029202,1629126682,44
029202,1629130237,44
029202,1629133802,44.25
029202,1629137356,44.25
029202,1629140921,44.25
029202,1629144475,44.25
029202,1629148040,44.5
029202,1629151595,44.5
029202,1629155160,44.5
029202,1629158715,44.75
029202,1629162281,44.75
029202,1629165836,45
029202,1629169401,45
029202,1629172956,45.25
029202,1629176521,45.25
029202,1629180076,45.25
029202,1629183642,45.25
029202,1629187197,45.5
029202,1629190763,45.5
029202,1629194319,45.75
029202,1629197885,45.75
029202,1629201441,46
029202,1629205007,46
029202,1629208563,46.25
029202,1629212129,46.25
029202,1629215685,46.25
029202,1629219252,46.5
029202,1629222808,46.25
029202,1629226375,46.5
029202,1629229931,46.5
029202,1629233497,46.5
029202,1629237054,46.75
029202,1629240621,47
029202,1629244178,46.75
029202,1629247745,46.75
029202,1629251302,47
029202,1629254869,47
029202,1629258426,47.25
029202,1629261993,47.25
029202,1629265551,47.25
029202,1629269118,47.25
029202,1629272675,47.75
029202,1629276243,47.5
029202,1629279801,47.5
029202,1629283369,47.5
029202,1629286927,47.5
029202,1629290494,47.75
029202,1629294052,47.75
029202,1629297619,47.5
029202,1629301177,47.75
029202,1629304744,47.75
029202,1629308302,47.75
029202,1629311869,47.75
029202,1629315428,48
029202,1629318996,48
029202,1629322554,48.25
029202,1629326123,48
029202,1629329681,48
029202,1629333250,48
029202,1629336808,48.25
029202,1629340377,48.25
029202,1629343934,48.25
029202,1629347502,48.5
029202,1629351060,48.5
029202,1629354630,48.5
029202,1629358186,48.5
029202,1629361754,48.5
029202,1629365313,48.5
029202,1629368881,48.5
029202,1629372440,48.5
029202,1629376008,48.5
029202,1629379566,48.75
029202,1629383134,48.75
029202,1629386692,48.75
029202,1629390260,48.75
029202,1629393818,48.75
029202,1629397386,48.75
029202,1629400944,48.75
029202,1629404512,48.75
029202,1629408071,48.75
029202,1629411639,49
029202,1629415198,49
029202,1629418767,49
029202,1629422327,49
029202,1629425895,49
029202,1629429454,49.25
029202,1629433023,49.25
029202,1629436582,49.25
029202,1629440151,49.5
029202,1629443710,49.5
029202,1629447279,49.5
029202,1629450838,49.5
029202,1629454407,49.5
029202,1629457966,49.5
029202,1629461534,49.5
029202,1629465093,49.5
029202,1629468662,49.5
029202,1629472220,49.5
029202,1629475789,49.5
029202,1629479347,49.5
029202,1629482916,49.5
029202,1629486475,49.75
029202,1629490045,49.75
029202,1629493604,49.75
029202,1629497173,49.75
029202,1629500732,49.75
029202,1629504301,50
029202,1629507861,50
029202,1629511430,50
029202,1629514990,50
029202,1629518559,50
029202,1629522119,50
029202,1629525687,50.25
029202,1629529246,50.25
029202,1629532816,50.25
029202,1629536375,50.25
029202,1629539946,50.25
029202,1629543505,50
029202,1629547075,50
029202,1629550634,50
029202,1629554203,50
029202,1629557763,49.75
029202,1629561332,49.75
029202,1629564892,49.75
029202,1629568461,49.75
029202,1629572020,49.75
029202,1629575589,49.75
029202,1629579149,49.75
029202,1629582719,49.75
029202,1629586278,50
029202,1629589848,49.75
029202,1629593407,49.75
029202,1629596976,49.75
029202,1629600536,49.75
029202,1629604105,50
029202,1629607665,49.75
029202,1629611233,49.75
029202,1629614792,49.75
029202,1629618361,49.75
029202,1629621920,49.75
029202,1629625489,49.75
029202,1629629048,49.75
029202,1629632617,49.5
029202,1629636177,49.5
029202,1629639745,49.5
029202,1629643345,49.5
029202,1629646873,49.5
029202,1629650432,49.5
029202,1629654000,49.5
029202,1629657559,49.5
029202,1629661128,49.5
029202,1629664688,49.25
029202,1629668257,49.5
029202,1629671816,49.5
029202,1629675384,49.5
029202,1629678943,49.5
029202,1629682511,49.5
029202,1629686070,49.25
029202,1629689639,49.25
029202,1629693197,49.5
029202,1629696766,49.25
029202,1629700324,49.25
029202,1629703893,49.25
029202,1629707452,49.5
029202,1629711021,49.25
029202,1629714580,49.25
029202,1629718149,49.25
029202,1629721708,49.25
029202,1629725277,49.25
029202,1629728836,49
029202,1629732404,49
029202,1629735963,49
029202,1629739533,49.25
029202,1629743091,49
029202,1629746660,48.75
029202,1629750219,48.75
029202,1629753787,49
029202,1629757346,49
029202,1629760914,48.75
029202,1629764473,48.75
029202,1629768042,48.75
029202,1629771600,48.75
029202,1629775169,48.75
029202,1629778728,48.75
029202,1629782296,48.75
029202,1629785855,48.75
029202,1629789424,48.5
029202,1629792983,48.5
029202,1629796552,48.5
029202,1629800110,48.5
029202,1629803679,48.5
029202,1629807237,48.5
029202,1629810806,48.5
029202,1629814365,48.25
029202,1629817934,48.25
029202,1629821493,48.25
029202,1629825060,48
029202,1629828618,48.25
029202,1629832186,48
029202,1629835743,48
029202,1629839311,47.75
029202,1629842869,48
029202,1629846437,48
029202,1629849995,47.75
029202,1629853564,47.75
029202,1629857122,47.75
029202,1629860691,47.75
029202,1629864249,47.75
029202,1629867817,47.5
029202,1629871375,47.5
029202,1629874944,47.75
029202,1629878503,47.5
029202,1629882071,47.5
029202,1629885629,47.5
029202,1629889197,47.25
029202,1629892755,47.25
029202,1629896323,47.25
029202,1629899881,47.25
029202,1629903448,47
029202,1629907006,46.75
029202,1629910575,46.75
029202,1629914133,46.75
029202,1629917701,47
029202,1629921259,46.75
029202,1629924827,46.75
029202,1629928385,46.75
029202,1629931953,46.75
029202,1629935512,46.5
029202,1629939080,46.5
029202,1629942638,46.5
029202,1629946206,46.5
029202,1629949764,46.5
029202,1629953332,46.25
029202,1629956889,46.25
029202,1629960457,46.25
029202,1629964015,46.25
029202,1629967583,46.25
029202,1629971141,46.25
029202,1629974709,46
029202,1629978267,45.75
029202,1629981834,45.75
029202,1629985392,45.75
029202,1629988959,45.75
029202,1629992516,45.75
029202,1629996083,45.75
029202,1629999641,45.5
029202,1630003208,45.5
029202,1630006765,45.5
029202,1630013932,45.5
029202,1630017457,45.25
029202,1630021014,45.25
029202,1630024580,45.25
029202,1630028138,45.25
029202,1630031705,45.25
029202,1630035263,45.25
029202,1630038830,45.25
029202,1630042387,45
029202,1630045956,45
029202,1630049512,45.25
029202,1630053079,45
029202,1630056636,44.75
029202,1630060203,45
029202,1630063761,44.75
029202,1630067328,44.75
029202,1630070885,44.75
029202,1630074452,44.75
029202,1630078009,44.5
029202,1630081576,44.5
029202,1630085133,44.5
029202,1630088700,44.5
029202,1630092257,44.5
029202,1630095824,44.25
029202,1630099381,44.25
029202,1630102948,44.25
029202,1630106504,44.25
029202,1630110072,44.25
029202,1630113629,44.25
029202,1630117196,44
029202,1630120753,44
029202,1630124319,44
029202,1630127876,44
029202,1630131442,44
029202,1630134998,44
029202,1630138564,43.75
029202,1630142120,43.75
029202,1630145686,43.75
029202,1630149242,43.5
029202,1630152808,43.5
029202,1630156365,43.5
029202,1630159930,43.75
029202,1630163487,43.5
029202,1630167052,43.5
029202,1630170608,43.25
029202,1630174174,43.25
029202,1630177731,43.25
029202,1630181297,43.25
029202,1630184854,43
029202,1630188420,43
029202,1630191976,43
029202,1630195542,43
029202,1630199098,43
029202,1630202664,42.75
029202,1630206219,42.75
029202,1630209785,42.75
029202,1630213341,42.75
029202,1630216906,42.5
029202,1630220461,42.75
029202,1630224026,42.5
029202,1630227582,42.5
029202,1630231147,42.5
029202,1630238303,42.5
029202,1630241823,42.25
029202,1630245389,42.25
029202,1630248944,42.25
029202,1630252510,42.25
029202,1630256065,42
029202,1630259631,42
029202,1630263188,42
029202,1630266753,42
029202,1630270309,42
029202,1630273875,41.75
029202,1630277430,41.75
029202,1630280996,41.75
029202,1630284552,41.75
029202,1630288117,41.75
029202,1630291672,41.75
029202,1630295236,41.5
029202,1630298791,41.5
029202,1630302356,41.5
029202,1630305912,41.5
029202,1630309478,41.5
029202,1630313034,41.25
029202,1630316600,41.5
029202,1630320152,41.5
029202,1630323721,41.25
029202,1630327276,41.25
029202,1630330841,41.25
029202,1630334396,41.25
029202,1630337962,41.25
029202,1630341517,41
029202,1630345083,41
029202,1630348639,41
029202,1630352206,41
029202,1630355760,41
029202,1630359326,41
029202,1630362881,41
029202,1630366446,41
029202,1630370002,40.75
029202,1630373568,40.75
029202,1630377124,40.75
029202,1630380690,40.75
029202,1630384245,40.75
029202,1630387811,40.75
029202,1630391366,40.75
029202,1630394930,40.5
029202,1630398485,40.5
029202,1630402050,40.5
029202,1630405605,40.5
029202,1630409170,40.5
029202,1630412725,40.5
029202,1630416290,40.75
029202,1630419844,40.25
029202,1630423409,40.5
029202,1630426964,40.5
029202,1630430530,40.25
029202,1630434085,40.25
029202,1630437650,40.25
029202,1630441205,40.25
029202,1630444770,40.25
029202,1630448326,40.25
029202,1630451891,40.25
029202,1630455446,40.25
029202,1630459011,40.25
029202,1630462566,40.25
029202,1630466131,40.25
029202,1630469686,40.25
029202,1630473251,40.25
029202,1630476807,40.25
029202,1630480372,40.25
029202,1630483927,40.25
029202,1630487492,40.25
029202,1630491047,40
029202,1630494612,40
029202,1630498166,40
029202,1630501731,40
029202,1630505286,40
029202,1630508851,39.75
029202,1630512406,40
029202,1630515971,40
029202,1630519526,40
029202,1630523090,40
029202,1630526645,40
029202,1630530209,39.75
029202,1630533764,40
029202,1630537329,40
029202,1630540884,40
029202,1630544449,40
029202,1630548004,40
029202,1630551569,40
029202,1630555124,40
029202,1630558688,40
029202,1630562244,40
029202,1630565809,40
029202,1630569363,40
029202,1630572928,40
029202,1630576483,39.75
029202,1630580047,39.75
029202,1630583602,40
029202,1630587166,40
029202,1630590721,39.75
029202,1630594286,39.75
029202,1630597841,39.75
029202,1630601406,39.75
029202,1630604961,39.75
029202,1630608526,39.75
029202,1630612081,39.75
029202,1630615647,40
029202,1630619247,39.75
029202,1630622767,39.75
029202,1630626322,39.75
029202,1630629887,39.75
029202,1630633441,39.75
029202,1630637006,40
029202,1630640562,39.75
029202,1630644127,40
029202,1630647681,39.75
029202,1630651246,40
029202,1630654801,40
029202,1630658366,39.75
029202,1630661922,40
029202,1630665487,40
029202,1630669042,40
029202,1630672608,39.75
029202,1630676163,39.75
029202,1630679729,39.75
029202,1630683286,39.75
029202,1630686851,39.75
029202,1630690406,40
029202,1630693972,40
029202,1630697528,39.75
029202,1630701094,40
029202,1630704650,40
029202,1630708216,40
029202,1630711771,40
029202,1630715337,40
029202,1630722494,40
029202,1630726016,40
029202,1630729582,40.25
029202,1630733139,40.25
029202,1630736705,40.25
029202,1630740261,40.25
029202,1630743826,40
029202,1630747382,40
029202,1630750947,40.25
029202,1630754503,40
029202,1630758068,40.25
029202,1630768824,40.25
029202,1630772311,40
029202,1630775867,40.25
029202,1630779433,40
029202,1630782989,40.25
029202,1630786554,40.25
029202,1630790110,40.25
029202,1630793676,40.25
029202,1630797231,40.5
029202,1630800796,40.25
029202,1630804352,40.25
029202,1630807918,40.25
029202,1630811474,40.25
029202,1630815040,40.5
029202,1630818595,40.5
029202,1630822161,40.25
029202,1630825717,40.5
029202,1630829282,40.5
029202,1630832838,40.5
029202,1630836404,40.5
029202,1630839959,40.5
029202,1630843524,40.5
029202,1630847079,40.5
029202,1630850644,40.5
029202,1630854200,40.5
029202,1630857766,40.5
029202,1630861322,40.5
029202,1630864888,40.5
029202,1630868444,40.5
029202,1630872009,40.5
029202,1630875564,40.5
029202,1630879130,40.75
029202,1630882685,40.75
029202,1630886251,40.75
029202,1630889807,40.75
029202,1630893373,40.75
029202,1630896929,40.75
029202,1630900495,40.75
029202,1630904051,41
029202,1630907617,41
029202,1630911173,41
029202,1630914739,41
029202,1630918295,41
029202,1630921861,41
029202,1630925417,41
029202,1630928982,41
029202,1630932538,41
029202,1630936103,41
029202,1630939658,41
029202,1630943224,41
029202,1630946780,41.25
029202,1630953884,41
029202,1630957469,41
029202,1630961025,41
029202,1630964591,41.25
029202,1630968150,41.25
029202,1630971714,41.25
029202,1630975270,41.25
029202,1630978836,41.25
029202,1630982392,41.25
029202,1630985958,41
029202,1630989514,41.25
029202,1630993080,41.25
029202,1630996637,41.25
029202,1631000203,41.25
029202,1631003760,41.25
029202,1631007326,41.25
029202,1631010883,41.25
029202,1631014449,41.25
029202,1631018006,41.25
029202,1631021573,41.25
029202,1631025129,41.25
029202,1631028696,41.25
029202,1631032252,41.25
029202,1631035819,41.25
029202,1631039375,41.25
029202,1631042942,41.25
029202,1631046499,41.25
029202,1631050099,41.25
029202,1631053622,41.25
029202,1631057189,41.25
029202,1631060746,41.25
029202,1631064313,41.25
029202,1631067870,41.25
029202,1631071437,41.25
029202,1631074995,41.25
029202,1631078563,41.25
029202,1631082120,41.25
029202,1631085688,41.25
029202,1631089245,41.25
029202,1631092812,41.25
029202,1631096369,41.25
029202,1631099936,41.25
029202,1631103493,41.25
029202,1631107059,41.25
029202,1631110617,41.25
029202,1631114183,41.25
029202,1631117740,41.25
029202,1631121306,41.25
029202,1631124863,41.25
029202,1631128429,41.25
029202,1631131986,41.25
029202,1631135552,41.25
029202,1631139108,41.25
029202,1631142675,41.25
029202,1631146232,41.25
029202,1631149798,41.25
029202,1631153355,41.25
029202,1631156921,41.25
029202,1631160477,41.25
029202,1631164044,41.25
029202,1631167600,41.25
029202,1631171166,41
029202,1631174722,41
029202,1631178288,41.25
029202,1631181845,41
029202,1631185411,41
029202,1631188968,41
029202,1631192534,41
029202,1631196090,41
029202,1631199656,41
029202,1631203213,41
029202,1631206779,41
029202,1631210335,41
029202,1631213902,41
029202,1631217459,41
029202,1631221026,41
029202,1631224583,41
029202,1631228149,41
029202,1631231705,41
029202,1631235272,41
029202,1631238828,41
029202,1631242394,41
029202,1631245950,41
029202,1631249516,40.75
029202,1631253072,41
029202,1631256638,40.75
029202,1631260194,41
029202,1631263761,41
029202,1631267317,40.75
029202,1631270883,40.75
029202,1631274439,40.75
029202,1631278005,40.75
029202,1631281562,40.75
029202,1631285129,40.75
029202,1631288685,40.5
029202,1631292251,40.75
029202,1631295807,40.5
029202,1631299374,40.5
029202,1631302930,40.5
029202,1631306496,40.5
029202,1631310053,40.5
029202,1631313619,40.5
029202,1631317176,40.5
029202,1631320742,40.5
029202,1631324298,40.5
029202,1631327863,40.5
029202,1631331419,40.5
029202,1631334984,40.5
029202,1631338541,40.25
029202,1631342107,40.5
029202,1631345663,40.5
029202,1631349229,40.25
029202,1631352785,40.25
029202,1631356385,40.25
029202,1631359908,40.25
029202,1631363475,40.5
029202,1631367031,40.25
029202,1631370597,40.25
029202,1631374153,40.25
029202,1631377719,40.25
029202,1631381275,40.25
029202,1631384841,40.25
029202,1631388397,40.25
029202,1631391962,40
029202,1631395518,40.25
029202,1631399084,40
029202,1631402639,40.25
029202,1631406205,40
029202,1631409761,40
029202,1631413328,40
029202,1631416884,40
029202,1631420450,40
029202,1631424007,40
029202,1631427574,40
029202,1631431131,40
029202,1631434697,39.75
029202,1631438254,39.75
029202,1631441821,39.75
029202,1631445377,40
029202,1631448943,39.75
029202,1631452500,39.75
029202,1631456065,39.75
029202,1631459621,39.75
029202,1631463187,39.75
029202,1631466743,39.75
029202,1631470310,39.75
029202,1631473866,39.5
029202,1631477432,39.75
029202,1631481032,39.75
029202,1631484555,39.5
029202,1631488111,39.5
029202,1631491678,39.75
029202,1631495234,39.5
029202,1631498801,39.5
029202,1631502356,39.5
029202,1631505921,39.5
029202,1631509478,39.5
029202,1631513044,39.5
029202,1631516600,39.5
029202,1631520166,39.25
029202,1631523723,39.5
029202,1631527289,39.25
029202,1631530845,39.5
029202,1631534411,39.25
029202,1631537967,39.25
029202,1631541534,39.25
029202,1631545091,39.25
029202,1631548657,39.25
029202,1631552213,39.25
029202,1631555778,39.25
029202,1631559334,39.25
029202,1631562900,39.25
029202,1631566456,39.25
029202,1631570022,39.25
029202,1631573577,39
029202,1631577143,39
029202,1631580700,39
029202,1631584266,39.25
029202,1631587823,39
029202,1631591389,39
029202,1631594945,38.75
029202,1631598512,38.75
029202,1631602068,39
029202,1631605634,39
029202,1631609190,38.75
029202,1631612756,39
029202,1631616313,38.75
029202,1631619913,38.75
029202,1631623435,38.75
029202,1631627002,38.75
029202,1631630559,39
029202,1631634159,38.75
029202,1631637682,38.75
029202,1631641248,38.75
029202,1631644805,38.75
029202,1631648371,38.75
029202,1631651928,38.5
029202,1631655494,38.75
029202,1631659051,38.5
029202,1631662618,38.5
029202,1631666174,38.5
029202,1631669739,38.5
029202,1631673295,38.5
029202,1631676861,38.25
029202,1631680417,38.5
029202,1631683981,38.25
029202,1631687537,38.25
029202,1631691102,38.25
029202,1631694658,38.25
029202,1631698223,38.25
029202,1631701780,38.5
029202,1631705343,38.25
029202,1631708899,38.25
029202,1631712465,38.25
029202,1631716021,38.25
029202,1631719587,38
029202,1631723142,38.25
029202,1631726708,38
029202,1631730263,38.25
029202,1631733829,38
029202,1631737384,38
029202,1631740950,38
029202,1631744506,38
029202,1631748071,38
029202,1631751628,38
029202,1631755193,37.75
029202,1631758749,38
029202,1631762315,38
029202,1631765871,37.75
029202,1631769437,38
029202,1631772993,37.75
029202,1631776558,37.75
029202,1631780114,37.75
029202,1631783679,37.75
029202,1631787234,37.75
029202,1631790799,37.75
029202,1631794354,37.75
